order_id,parent_order_id,timestamp,symbol,action,quantity,order_type,limit_price,stop_price,entry_price,stop_loss,take_profit,confidence,atr,status,filled_quantity,avg_fill_price,commission,realized_pnl,created_at,updated_at,rationale,features,market_regime
671,,2025-11-17T21:03:26.307362,ES,BUY,1,LIMIT,6682.25,,6682.25,6677.0,6692.0,,3.17566324900091,Submitted,0,,,,2025-11-17T21:03:26.307362,2025-11-17T21:03:26.571444,,,
672,671,2025-11-17T21:03:26.318496,ES,SELL,1,LIMIT,6692.0,,,,,,,PreSubmitted,0,,,,2025-11-17T21:03:26.318496,2025-11-17T21:03:26.565071,,,
673,,2025-11-19T19:09:29.517769,ES,SELL,1,LIMIT,6659.25,,6659.25,,,,,Cancelled,0,,,,2025-11-19T19:09:29.517769,2025-11-19T19:10:13.548127,,,
674,,2025-11-19T16:30:12.783988,ES,SELL,4,LIMIT,6659.75,,6659.75,,,,,Cancelled,0,,,,2025-11-19T16:30:12.783988,2025-11-19T16:33:34.704713,,,
676,,2025-11-20T16:07:56.502083,ES,SELL,2,LIMIT,6771.0,,6771.0,,,,,Inactive,0,,,,2025-11-20T16:07:56.502083,2025-11-20T16:07:56.575869,,,
679,,2025-11-19T19:09:35.807522,ES,SELL,1,LIMIT,6659.5,,6659.5,,,,,Cancelled,0,,,,2025-11-19T19:09:35.807522,2025-11-19T19:10:13.649602,,,
680,,2025-11-19T16:30:19.064710,ES,SELL,4,LIMIT,6660.5,,6660.5,,,,,Cancelled,0,,,,2025-11-19T16:30:19.064710,2025-11-19T16:33:28.237321,,,
681,680,2025-11-17T21:03:32.813573,ES,BUY,1,LIMIT,6671.5,,,,,,,Cancelled,0,,,,2025-11-17T21:03:32.813573,2025-11-17T21:03:33.030303,,,
682,,2025-11-20T16:08:02.808494,ES,SELL,2,LIMIT,6769.75,,6769.75,,,,,Inactive,0,,,,2025-11-20T16:08:02.808494,2025-11-20T16:08:02.881185,,,
685,,2025-11-19T19:09:42.127559,ES,SELL,1,LIMIT,6660.25,,6660.25,,,,,Cancelled,0,,,,2025-11-19T19:09:42.127559,2025-11-19T19:10:13.999667,,,
686,,2025-11-19T16:30:25.362858,ES,SELL,4,LIMIT,6661.0,,6661.0,,,,,Cancelled,0,,,,2025-11-19T16:30:25.362858,2025-11-19T16:33:15.197776,,,
688,,2025-11-20T16:08:09.338355,ES,SELL,2,LIMIT,6766.75,,6766.75,,,,,Inactive,0,,,,2025-11-20T16:08:09.338355,2025-11-20T16:08:09.428526,,,
691,,2025-11-19T19:09:48.401496,ES,SELL,1,LIMIT,6659.75,,6659.75,,,,,Cancelled,0,,,,2025-11-19T19:09:48.401496,2025-11-19T19:10:14.036446,,,
692,,2025-11-19T16:30:31.678087,ES,SELL,4,LIMIT,6661.25,,6661.25,,,,,Cancelled,0,,,,2025-11-19T16:30:31.678087,2025-11-19T16:30:56.926285,,,
694,,2025-11-20T16:08:15.707753,ES,SELL,2,LIMIT,6766.5,,6766.5,,,,,Inactive,0,,,,2025-11-20T16:08:15.707753,2025-11-20T16:08:15.775338,,,
697,,2025-11-19T19:09:54.685909,ES,SELL,1,LIMIT,6659.75,,6659.75,,,,,Cancelled,0,,,,2025-11-19T19:09:54.685909,2025-11-19T19:10:14.069464,,,
698,,2025-11-19T16:30:37.966916,ES,SELL,4,LIMIT,6662.75,,6662.75,,,,,Inactive,0,,,,2025-11-19T16:30:37.966916,2025-11-19T16:30:38.043278,,,
700,,2025-11-20T16:08:22.166215,ES,SELL,2,LIMIT,6766.5,,6766.5,,,,,Inactive,0,,,,2025-11-20T16:08:22.166215,2025-11-20T16:08:22.452652,,,
703,,2025-11-19T19:10:00.952426,ES,SELL,1,LIMIT,6660.5,,6660.5,,,,,Cancelled,0,,,,2025-11-19T19:10:00.952426,2025-11-19T19:10:14.110386,,,
704,,2025-11-19T16:30:44.262635,ES,SELL,4,LIMIT,6663.0,,6663.0,,,,,Inactive,0,,,,2025-11-19T16:30:44.262635,2025-11-19T16:30:44.331720,,,
706,,2025-11-20T16:08:28.757418,ES,SELL,2,LIMIT,6766.5,,6766.5,,,,,Inactive,0,,,,2025-11-20T16:08:28.757418,2025-11-20T16:08:28.860081,,,
709,,2025-11-19T19:10:07.264759,ES,SELL,1,LIMIT,6661.0,,6661.0,,,,,Cancelled,0,,,,2025-11-19T19:10:07.264759,2025-11-19T19:10:14.149630,,,
710,,2025-11-19T16:30:50.559686,ES,SELL,4,LIMIT,6662.25,,6662.25,,,,,Inactive,0,,,,2025-11-19T16:30:50.559686,2025-11-19T16:30:50.634812,,,
712,,2025-11-20T16:08:35.174008,ES,SELL,2,LIMIT,6766.75,,6766.75,,,,,Inactive,0,,,,2025-11-20T16:08:35.174008,2025-11-20T16:08:35.244712,,,
716,,2025-11-19T16:30:56.856100,ES,SELL,4,LIMIT,6660.75,,6660.75,,,,,Cancelled,0,,,,2025-11-19T16:30:56.856100,2025-11-19T16:33:21.898645,,,
717,,2025-11-19T19:10:19.320864,ES,SELL,1,LIMIT,6656.5,,6656.5,,,,,Cancelled,0,,,,2025-11-19T19:10:19.320864,2025-11-19T19:11:34.311271,,,
718,,2025-11-20T16:08:41.516415,ES,SELL,2,LIMIT,6766.75,,6766.75,,,,,Inactive,0,,,,2025-11-20T16:08:41.516415,2025-11-20T16:08:41.608563,,,
722,,2025-11-19T16:31:03.150438,ES,SELL,4,LIMIT,6661.25,,6661.25,,,,,Inactive,0,,,,2025-11-19T16:31:03.150438,2025-11-19T16:31:03.226814,,,
723,,2025-11-19T19:10:25.591730,ES,SELL,1,LIMIT,6653.5,,6653.5,,,,,Cancelled,0,,,,2025-11-19T19:10:25.591730,2025-11-19T19:11:34.342228,,,
724,,2025-11-20T16:08:47.873142,ES,SELL,2,LIMIT,6765.75,,6765.75,,,,,Cancelled,0,,,,2025-11-20T16:08:47.873142,2025-11-20T16:09:51.907562,,,
728,,2025-11-19T16:31:09.455917,ES,SELL,4,LIMIT,6662.75,,6662.75,,,,,Inactive,0,,,,2025-11-19T16:31:09.455917,2025-11-19T16:31:09.526754,,,
729,,2025-11-19T19:10:31.885762,ES,SELL,1,LIMIT,6653.5,,6653.5,,,,,Cancelled,0,,,,2025-11-19T19:10:31.885762,2025-11-19T19:11:34.389820,,,
730,,2025-11-20T16:08:54.168127,ES,SELL,2,LIMIT,6765.75,,6765.75,,,,,Cancelled,0,,,,2025-11-20T16:08:54.168127,2025-11-20T16:09:45.574093,,,
734,,2025-11-19T16:31:15.757640,ES,SELL,4,LIMIT,6663.25,,6663.25,,,,,Inactive,0,,,,2025-11-19T16:31:15.757640,2025-11-19T16:31:15.830417,,,
735,,2025-11-19T19:10:38.172432,ES,SELL,1,LIMIT,6654.5,,6654.5,,,,,Cancelled,0,,,,2025-11-19T19:10:38.172432,2025-11-19T19:11:34.390701,,,
736,,2025-11-20T16:09:00.833771,ES,SELL,2,LIMIT,6765.75,,6765.75,,,,,Cancelled,0,,,,2025-11-20T16:09:00.833771,2025-11-20T16:09:39.234722,,,
740,,2025-11-19T16:31:22.045077,ES,SELL,4,LIMIT,6663.25,,6663.25,,,,,Inactive,0,,,,2025-11-19T16:31:22.045077,2025-11-19T16:31:22.122926,,,
741,,2025-11-19T19:10:44.528746,ES,SELL,1,LIMIT,6655.75,,6655.75,,,,,Cancelled,0,,,,2025-11-19T19:10:44.528746,2025-11-19T19:11:34.409109,,,
742,,2025-11-20T16:09:07.159661,ES,SELL,2,LIMIT,6766.5,,6766.5,,,,,Inactive,0,,,,2025-11-20T16:09:07.159661,2025-11-20T16:09:07.242162,,,
746,,2025-11-19T16:31:28.370395,ES,SELL,4,LIMIT,6664.0,,6664.0,,,,,Inactive,0,,,,2025-11-19T16:31:28.370395,2025-11-19T16:31:28.448716,,,
747,,2025-11-19T19:10:50.811887,ES,SELL,1,LIMIT,6654.75,,6654.75,,,,,Cancelled,0,,,,2025-11-19T19:10:50.811887,2025-11-19T19:11:34.507698,,,
748,,2025-11-20T16:09:13.503320,ES,SELL,2,LIMIT,6765.75,,6765.75,,,,,Cancelled,0,,,,2025-11-20T16:09:13.503320,2025-11-20T16:09:32.923270,,,
752,,2025-11-19T16:31:34.711800,ES,SELL,4,LIMIT,6664.25,,6664.25,,,,,Inactive,0,,,,2025-11-19T16:31:34.711800,2025-11-19T16:31:34.790727,,,
753,,2025-11-19T19:10:57.093045,ES,SELL,1,LIMIT,6656.5,,6656.5,,,,,Cancelled,0,,,,2025-11-19T19:10:57.093045,2025-11-19T19:11:34.677539,,,
754,,2025-11-20T16:09:20.099916,ES,SELL,2,LIMIT,6764.75,,6764.75,,,,,Cancelled,0,,,,2025-11-20T16:09:20.099916,2025-11-20T16:10:04.650228,,,
756,,2025-11-10T14:54:37.668173,ES,BUY,2,MARKET,,,,,,,,Filled,2,6827.0,0.0,0.0,2025-11-10T14:54:37.668173,2025-11-10T14:54:37.738531,,,
758,,2025-11-19T16:31:41.035044,ES,SELL,4,LIMIT,6663.5,,6663.5,,,,,Inactive,0,,,,2025-11-19T16:31:41.035044,2025-11-19T16:31:41.109645,,,
759,,2025-11-19T19:11:03.413697,ES,SELL,1,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T19:11:03.413697,2025-11-19T19:11:34.714800,,,
760,,2025-11-20T16:09:26.549615,ES,SELL,2,LIMIT,6764.0,,6764.0,,,,,Cancelled,0,,,,2025-11-20T16:09:26.549615,2025-11-20T16:10:23.746731,,,
764,,2025-11-19T16:31:47.326749,ES,SELL,4,LIMIT,6664.0,,6664.0,,,,,Inactive,0,,,,2025-11-19T16:31:47.326749,2025-11-19T16:31:47.397271,,,
765,,2025-11-19T19:11:09.714330,ES,SELL,1,LIMIT,6655.25,,6655.25,,,,,Cancelled,0,,,,2025-11-19T19:11:09.714330,2025-11-19T19:11:34.808203,,,
766,,2025-11-20T16:09:32.857419,ES,SELL,2,LIMIT,6763.75,,6763.75,,,,,Cancelled,0,,,,2025-11-20T16:09:32.857419,2025-11-20T16:10:30.024780,,,
770,,2025-11-19T16:31:53.625581,ES,SELL,4,LIMIT,6665.25,,6665.25,,,,,Inactive,0,,,,2025-11-19T16:31:53.625581,2025-11-19T16:31:53.712100,,,
771,,2025-11-19T19:11:15.997239,ES,SELL,1,LIMIT,6656.5,,6656.5,,,,,Cancelled,0,,,,2025-11-19T19:11:15.997239,2025-11-19T19:11:34.908639,,,
772,,2025-11-20T16:09:39.148245,ES,SELL,2,LIMIT,6763.5,,6763.5,,,,,Cancelled,0,,,,2025-11-20T16:09:39.148245,2025-11-20T16:10:36.331019,,,
776,,2025-11-19T16:31:59.910048,ES,SELL,4,LIMIT,6665.5,,6665.5,,,,,Inactive,0,,,,2025-11-19T16:31:59.910048,2025-11-19T16:31:59.974193,,,
777,,2025-11-19T19:11:22.293163,ES,SELL,1,LIMIT,6657.0,,6657.0,,,,,Cancelled,0,,,,2025-11-19T19:11:22.293163,2025-11-19T19:11:35.007746,,,
778,,2025-11-20T16:09:45.480954,ES,SELL,2,LIMIT,6763.0,,6763.0,,,,,Cancelled,0,,,,2025-11-20T16:09:45.480954,2025-11-20T16:10:48.899836,,,
782,,2025-11-19T16:32:06.202753,ES,SELL,4,LIMIT,6665.25,,6665.25,,,,,Inactive,0,,,,2025-11-19T16:32:06.202753,2025-11-19T16:32:06.278128,,,
783,,2025-11-19T19:11:28.605926,ES,SELL,1,LIMIT,6658.25,,6658.25,,,,,Cancelled,0,,,,2025-11-19T19:11:28.605926,2025-11-19T19:11:35.168043,,,
784,,2025-11-20T16:09:51.838713,ES,SELL,2,LIMIT,6763.0,,6763.0,,,,,Cancelled,0,,,,2025-11-20T16:09:51.838713,2025-11-20T16:10:42.616605,,,
788,,2025-11-19T16:32:12.498279,ES,SELL,4,LIMIT,6664.75,,6664.75,,,,,Inactive,0,,,,2025-11-19T16:32:12.498279,2025-11-19T16:32:12.807493,,,
790,,2025-11-20T16:09:58.156247,ES,SELL,2,LIMIT,6762.5,,6762.5,,,,,Cancelled,0,,,,2025-11-20T16:09:58.156247,2025-11-20T16:10:55.204286,,,
791,,2025-11-19T19:11:40.564636,ES,SELL,1,LIMIT,6656.5,,6656.5,,,,,Cancelled,0,,,,2025-11-19T19:11:40.564636,2025-11-19T19:12:55.503083,,,
794,,2025-11-19T16:32:19.083914,ES,SELL,4,LIMIT,6662.5,,6662.5,,,,,Inactive,0,,,,2025-11-19T16:32:19.083914,2025-11-19T16:32:19.158139,,,
796,,2025-11-20T16:10:04.492336,ES,SELL,2,LIMIT,6761.5,,6761.5,,,,,Cancelled,0,,,,2025-11-20T16:10:04.492336,2025-11-20T16:11:07.815479,,,
797,,2025-11-19T19:11:46.865218,ES,SELL,1,LIMIT,6655.0,,6655.0,,,,,Cancelled,0,,,,2025-11-19T19:11:46.865218,2025-11-19T19:12:55.599525,,,
802,,2025-11-20T16:10:11.026460,ES,SELL,2,LIMIT,6761.5,,6761.5,,,,,Cancelled,0,,,,2025-11-20T16:10:11.026460,2025-11-20T16:11:01.516642,,,
803,,2025-11-19T19:11:53.171015,ES,SELL,1,LIMIT,6655.25,,6655.25,,,,,Cancelled,0,,,,2025-11-19T19:11:53.171015,2025-11-19T19:12:55.697659,,,
806,,2025-11-19T16:32:55.939249,ES,SELL,4,LIMIT,6663.75,,6663.75,,,,,Inactive,0,,,,2025-11-19T16:32:55.939249,2025-11-19T16:32:56.066336,,,
808,,2025-11-20T16:10:17.374882,ES,SELL,2,LIMIT,6759.75,,6759.75,,,,,Cancelled,0,,,,2025-11-20T16:10:17.374882,2025-11-20T16:11:20.422528,,,
809,,2025-11-19T19:11:59.439830,ES,SELL,1,LIMIT,6658.5,,6658.5,,,,,Cancelled,0,,,,2025-11-19T19:11:59.439830,2025-11-19T19:12:55.798728,,,
812,,2025-11-19T16:33:02.308350,ES,SELL,4,LIMIT,6662.75,,6662.75,,,,,Inactive,0,,,,2025-11-19T16:33:02.308350,2025-11-19T16:33:02.386224,,,
814,,2025-11-20T16:10:23.677469,ES,SELL,2,LIMIT,6761.0,,6761.0,,,,,Cancelled,0,,,,2025-11-20T16:10:23.677469,2025-11-20T16:11:14.126154,,,
815,,2025-11-19T19:12:05.737497,ES,SELL,1,LIMIT,6657.5,,6657.5,,,,,Cancelled,0,,,,2025-11-19T19:12:05.737497,2025-11-19T19:12:55.941991,,,
818,,2025-11-19T16:33:08.609132,ES,SELL,4,LIMIT,6661.0,,6661.0,,,,,Inactive,0,,,,2025-11-19T16:33:08.609132,2025-11-19T16:33:08.685462,,,
820,,2025-11-20T16:10:29.956888,ES,SELL,2,LIMIT,6758.5,,6758.5,,,,,Cancelled,0,,,,2025-11-20T16:10:29.956888,2025-11-20T16:11:39.311002,,,
821,,2025-11-19T19:12:12.028663,ES,SELL,1,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T19:12:12.028663,2025-11-19T19:12:55.998705,,,
822,,2025-11-10T14:57:32.143833,ES,SELL,2,MARKET,,,,,,,,Filled,2,6830.25,0.0,0.0,2025-11-10T14:57:32.143833,2025-11-10T14:57:32.252656,,,
824,,2025-11-19T16:33:15.129359,ES,SELL,4,LIMIT,6658.5,,6658.5,,,,,Cancelled,0,,,,2025-11-19T16:33:15.129359,2025-11-19T16:33:41.041794,,,
826,,2025-11-20T16:10:36.261168,ES,SELL,2,LIMIT,6758.75,,6758.75,,,,,Cancelled,0,,,,2025-11-20T16:10:36.261168,2025-11-20T16:11:26.712679,,,
827,,2025-11-19T19:12:18.319250,ES,SELL,1,LIMIT,6658.0,,6658.0,,,,,Cancelled,0,,,,2025-11-19T19:12:18.319250,2025-11-19T19:12:56.097469,,,
830,,2025-11-19T16:33:21.621040,ES,SELL,4,LIMIT,6656.75,,6656.75,,,,,Cancelled,0,,,,2025-11-19T16:33:21.621040,2025-11-19T16:33:47.374666,,,
832,,2025-11-20T16:10:42.545961,ES,SELL,2,LIMIT,6757.75,,6757.75,,,,,Cancelled,0,,,,2025-11-20T16:10:42.545961,2025-11-20T16:11:45.605416,,,
833,,2025-11-25T19:50:46.057909,ES,BUY,5,LIMIT,6755.75,,6755.75,,,,,Cancelled,0,,,,2025-11-25T19:50:46.057909,2025-11-25T21:09:43.424935,,,
837,,2025-11-19T16:33:28.073645,ES,SELL,4,LIMIT,6655.75,,6655.75,,,,,Filled,4,6655.75,0.0,0.0,2025-11-19T16:33:28.073645,2025-11-19T16:34:29.940088,,,
838,,2025-11-20T16:10:48.832774,ES,SELL,2,LIMIT,6757.0,,6757.0,,,,,Cancelled,0,,,,2025-11-20T16:10:48.832774,2025-11-20T16:11:58.149424,,,
839,,2025-11-19T19:12:30.925737,ES,SELL,1,LIMIT,6657.25,,6657.25,,,,,Cancelled,0,,,,2025-11-19T19:12:30.925737,2025-11-19T19:12:56.299558,,,
843,,2025-11-19T16:33:34.626073,ES,SELL,4,LIMIT,6656.25,,6656.25,,,,,Filled,4,6656.25,0.0,0.0,2025-11-19T16:33:34.626073,2025-11-19T16:34:30.150050,,,
844,,2025-11-20T16:10:55.132230,ES,SELL,2,LIMIT,6756.25,,6756.25,,,,,Cancelled,0,,,,2025-11-20T16:10:55.132230,2025-11-20T16:13:13.657616,,,
845,,2025-11-19T19:12:37.211092,ES,SELL,1,LIMIT,6656.75,,6656.75,,,,,Cancelled,0,,,,2025-11-19T19:12:37.211092,2025-11-19T19:12:56.470847,,,
849,,2025-11-19T16:33:40.948620,ES,SELL,4,LIMIT,6655.5,,6655.5,,,,,Filled,4,6655.5,0.0,0.0,2025-11-19T16:33:40.948620,2025-11-19T16:34:20.832179,,,
850,,2025-11-20T16:11:01.442643,ES,SELL,2,LIMIT,6758.5,,6758.5,,,,,Cancelled,0,,,,2025-11-20T16:11:01.442643,2025-11-20T16:11:33.014641,,,
851,,2025-11-19T19:12:43.486675,ES,SELL,1,LIMIT,6657.0,,6657.0,,,,,Cancelled,0,,,,2025-11-19T19:12:43.486675,2025-11-19T19:12:56.500782,,,
855,,2025-11-19T16:33:47.301950,ES,SELL,4,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T16:33:47.301950,2025-11-19T16:34:18.968158,,,
856,,2025-11-20T16:11:07.750240,ES,SELL,2,LIMIT,6756.75,,6756.75,,,,,Cancelled,0,,,,2025-11-20T16:11:07.750240,2025-11-20T16:12:17.005297,,,
857,,2025-11-19T19:12:49.780047,ES,SELL,1,LIMIT,6656.75,,6656.75,,,,,Cancelled,0,,,,2025-11-19T19:12:49.780047,2025-11-19T19:12:56.607191,,,
861,,2025-11-19T16:33:53.619373,ES,SELL,4,LIMIT,6657.25,,6657.25,,,,,Inactive,0,,,,2025-11-19T16:33:53.619373,2025-11-19T16:33:53.693261,,,
862,,2025-11-20T16:11:14.057642,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Cancelled,0,,,,2025-11-20T16:11:14.057642,2025-11-20T16:12:48.502759,,,
865,,2025-11-19T19:13:01.764958,ES,SELL,1,LIMIT,6655.25,,6655.25,,,,,Cancelled,0,,,,2025-11-19T19:13:01.764958,2025-11-19T19:14:16.778204,,,
867,,2025-11-19T16:33:59.931425,ES,SELL,4,LIMIT,6656.75,,6656.75,,,,,Inactive,0,,,,2025-11-19T16:33:59.931425,2025-11-19T16:34:00.026283,,,
868,,2025-11-20T16:11:20.355915,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Cancelled,0,,,,2025-11-20T16:11:20.355915,2025-11-20T16:12:35.867279,,,
871,,2025-11-19T19:13:08.125359,ES,SELL,1,LIMIT,6657.75,,6657.75,,,,,Cancelled,0,,,,2025-11-19T19:13:08.125359,2025-11-19T19:14:16.870232,,,
873,,2025-11-19T16:34:06.258814,ES,SELL,4,LIMIT,6657.0,,6657.0,,,,,Inactive,0,,,,2025-11-19T16:34:06.258814,2025-11-19T16:34:06.337525,,,
874,,2025-11-20T16:11:26.639980,ES,SELL,2,LIMIT,6756.75,,6756.75,,,,,Cancelled,0,,,,2025-11-20T16:11:26.639980,2025-11-20T16:12:10.704873,,,
877,,2025-11-19T19:13:14.416357,ES,SELL,1,LIMIT,6657.25,,6657.25,,,,,Cancelled,0,,,,2025-11-19T19:13:14.416357,2025-11-19T19:14:16.969894,,,
879,,2025-11-19T16:34:12.566508,ES,SELL,4,LIMIT,6656.5,,6656.5,,,,,Inactive,0,,,,2025-11-19T16:34:12.566508,2025-11-19T16:34:12.636154,,,
880,,2025-11-20T16:11:32.947851,ES,SELL,2,LIMIT,6757.25,,6757.25,,,,,Cancelled,0,,,,2025-11-20T16:11:32.947851,2025-11-20T16:11:51.863202,,,
883,,2025-11-19T19:13:20.709137,ES,SELL,1,LIMIT,6657.5,,6657.5,,,,,Cancelled,0,,,,2025-11-19T19:13:20.709137,2025-11-19T19:14:17.070249,,,
885,,2025-11-19T16:34:18.873671,ES,SELL,4,LIMIT,6655.0,,6655.0,,,,,Filled,4,6655.0,0.0,0.0,2025-11-19T16:34:18.873671,2025-11-19T16:34:18.964477,,,
886,,2025-11-20T16:11:39.245476,ES,SELL,2,LIMIT,6755.5,,6755.5,,,,,Cancelled,0,,,,2025-11-20T16:11:39.245476,2025-11-20T16:14:54.823565,,,
889,,2025-11-19T19:13:26.992437,ES,SELL,1,LIMIT,6656.5,,6656.5,,,,,Cancelled,0,,,,2025-11-19T19:13:26.992437,2025-11-19T19:14:17.204778,,,
892,,2025-11-20T16:11:45.537858,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Cancelled,0,,,,2025-11-20T16:11:45.537858,2025-11-20T16:12:29.571325,,,
893,,2025-11-10T16:02:58.993317,ES,BUY,8,MARKET,,,,,,,,Filled,8,6800.75,0.0,0.0,2025-11-10T16:02:58.993317,2025-11-10T16:02:59.063179,,,
895,,2025-11-19T19:13:33.297095,ES,SELL,1,LIMIT,6655.5,,6655.5,,,,,Cancelled,0,,,,2025-11-19T19:13:33.297095,2025-11-19T19:14:17.273492,,,
898,,2025-11-20T16:11:51.802591,ES,SELL,2,LIMIT,6756.0,,6756.0,,,,,Cancelled,0,,,,2025-11-20T16:11:51.802591,2025-11-20T16:14:10.425783,,,
899,,2025-11-10T16:03:37.389224,ES,SELL,8,MARKET,,,,,,,,Filled,8,6802.75,0.0,0.0,2025-11-10T16:03:37.389224,2025-11-10T16:03:37.549196,,,
901,,2025-11-19T19:13:39.589487,ES,SELL,1,LIMIT,6655.0,,6655.0,,,,,Cancelled,0,,,,2025-11-19T19:13:39.589487,2025-11-19T19:14:17.370773,,,
904,,2025-11-20T16:11:58.078286,ES,SELL,2,LIMIT,6756.75,,6756.75,,,,,Cancelled,0,,,,2025-11-20T16:11:58.078286,2025-11-20T16:12:04.435452,,,
907,,2025-11-19T19:13:45.875368,ES,SELL,1,LIMIT,6654.0,,6654.0,,,,,Cancelled,0,,,,2025-11-19T19:13:45.875368,2025-11-19T19:14:17.480581,,,
910,,2025-11-20T16:12:04.368256,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Cancelled,0,,,,2025-11-20T16:12:04.368256,2025-11-20T16:12:23.282059,,,
913,,2025-11-19T19:13:52.151205,ES,SELL,1,LIMIT,6654.25,,6654.25,,,,,Cancelled,0,,,,2025-11-19T19:13:52.151205,2025-11-19T19:14:17.576208,,,
916,,2025-11-20T16:12:10.638944,ES,SELL,2,LIMIT,6756.25,,6756.25,,,,,Cancelled,0,,,,2025-11-20T16:12:10.638944,2025-11-20T16:13:07.356460,,,
917,,2025-11-10T16:05:47.744414,ES,SELL,8,MARKET,,,,,,,,Filled,8,6798.25,0.0,0.0,2025-11-10T16:05:47.744414,2025-11-10T16:05:47.808000,,,
919,,2025-11-19T19:13:58.488917,ES,SELL,1,LIMIT,6655.75,,6655.75,,,,,Cancelled,0,,,,2025-11-19T19:13:58.488917,2025-11-19T19:14:17.734714,,,
922,,2025-11-20T16:12:16.926671,ES,SELL,2,LIMIT,6755.5,,6755.5,,,,,Cancelled,0,,,,2025-11-20T16:12:16.926671,2025-11-20T16:14:48.526413,,,
925,,2025-11-19T19:14:04.783351,ES,SELL,1,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T19:14:04.783351,2025-11-19T19:14:17.772284,,,
927,,2025-11-10T15:22:08.497821,ES,BUY,2,MARKET,,,,,,,,Filled,2,6832.0,0.0,0.0,2025-11-10T15:22:08.497821,2025-11-10T15:22:08.602609,,,
928,,2025-11-20T16:12:23.218174,ES,SELL,2,LIMIT,6756.0,,6756.0,,,,,Cancelled,0,,,,2025-11-20T16:12:23.218174,2025-11-20T16:14:04.142833,,,
931,,2025-11-19T19:14:11.070281,ES,SELL,1,LIMIT,6655.0,,6655.0,,,,,Cancelled,0,,,,2025-11-19T19:14:11.070281,2025-11-19T19:14:17.874622,,,
934,,2025-11-20T16:12:29.501078,ES,SELL,2,LIMIT,6756.0,,6756.0,,,,,Cancelled,0,,,,2025-11-20T16:12:29.501078,2025-11-20T16:13:45.234320,,,
939,,2025-11-19T19:14:23.027891,ES,SELL,1,LIMIT,6654.0,,6654.0,,,,,Filled,1,6654.0,0.0,0.0,2025-11-19T19:14:23.027891,2025-11-19T19:15:01.238395,,,
940,,2025-11-20T16:12:35.801014,ES,SELL,2,LIMIT,6756.25,,6756.25,,,,,Cancelled,0,,,,2025-11-20T16:12:35.801014,2025-11-20T16:13:01.079530,,,
945,,2025-11-19T19:14:29.386155,ES,SELL,1,LIMIT,6652.25,,6652.25,,,,,Filled,1,6652.25,0.0,0.0,2025-11-19T19:14:29.386155,2025-11-19T19:14:30.101572,,,
946,,2025-11-20T16:12:42.111472,ES,SELL,2,LIMIT,6757.25,,6757.25,,,,,Inactive,0,,,,2025-11-20T16:12:42.111472,2025-11-20T16:12:42.202458,,,
947,,2025-11-19T16:37:02.488697,ES,BUY,12,LIMIT,6652.0,,6652.0,,,,,Filled,12,6647.5,0.0,0.0,2025-11-19T16:37:02.488697,2025-11-19T16:37:02.634841,,,
952,,2025-11-20T16:12:48.425261,ES,SELL,2,LIMIT,6756.25,,6756.25,,,,,Inactive,0,,,,2025-11-20T16:12:48.425261,2025-11-20T16:12:48.497911,,,
954,,2025-11-10T15:23:56.267795,ES,BUY,2,MARKET,,,,,,,,Filled,2,6832.0,0.0,0.0,2025-11-10T15:23:56.267795,2025-11-10T15:23:56.394236,,,
957,,2025-11-19T16:37:20.091838,ES,BUY,12,LIMIT,6654.5,,6654.5,,,,,Filled,12,6649.0,0.0,0.0,2025-11-19T16:37:20.091838,2025-11-19T16:37:20.170841,,,
958,,2025-11-20T16:12:54.721094,ES,SELL,2,LIMIT,6757.0,,6757.0,,,,,Inactive,0,,,,2025-11-20T16:12:54.721094,2025-11-20T16:12:54.793908,,,
963,,2025-11-19T16:37:26.398979,ES,SELL,12,LIMIT,6653.0,,6653.0,,,,,Cancelled,0,,,,2025-11-19T16:37:26.398979,2025-11-19T16:39:20.337686,,,
964,,2025-11-20T16:13:01.013762,ES,SELL,2,LIMIT,6756.0,,6756.0,,,,,Cancelled,0,,,,2025-11-20T16:13:01.013762,2025-11-20T16:13:19.948005,,,
969,,2025-11-19T16:37:32.696295,ES,SELL,12,LIMIT,6653.25,,6653.25,,,,,Cancelled,0,,,,2025-11-19T16:37:32.696295,2025-11-19T16:39:14.035482,,,
970,,2025-11-20T16:13:07.291986,ES,SELL,2,LIMIT,6755.25,,6755.25,,,,,Cancelled,0,,,,2025-11-20T16:13:07.291986,2025-11-20T16:15:01.126664,,,
972,,2025-11-10T16:12:58.142525,ES,BUY,8,MARKET,,,,,,,,Filled,8,6809.5,0.0,0.0,2025-11-10T16:12:58.142525,2025-11-10T16:12:58.260286,,,
